"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"1","000025ca1ecabe363934bdc8794b01ffb926af66",1351855558,0,0,2,0,1,1,1,0,TRUE,3,18903,2,FALSE,12,1479074,25,1,431,883,1038,423,817,968,59,82,130,0.0132187706543291,0.018285966071822,0.0288609825952853,2,FALSE,FALSE,0,"5"
"27","0037bef09ca77c5ae4d20bd09294ba1d57537e09",1351678424,0,0,1,2,1,1,1,0,TRUE,1,19176057,1,FALSE,2,46,3,3,874,1031,1031,809,963,963,405,509,509,0.0384980087236867,0.048359567608572,0.048359567608572,3,FALSE,FALSE,0,"5"
"58","0077b1e3a07cc3ea49fde3f938d59b44579f043d",1348492820,0,0,2,0,1,1,1,0,TRUE,1,31641,5,FALSE,3,435111,5,2,81,1650,1650,79,1630,1630,45,1413,1413,0.00461615654791771,0.141896638233818,0.141896638233818,2,FALSE,FALSE,0,"5"
"66","008e5ba61a68846ad29c65a2fe10b8c19c74f6eb",1349703613,0,0,157,33,5,3,2,0.905652107078628,TRUE,1,177201,1,FALSE,35,1645904,77,2,138,942,942,138,838,838,133,911,911,0.0110606685926537,0.0752785802723896,0.0752785802723896,190,FALSE,FALSE,0,"5"
"67","008e910249fa144408dc0d934e6c274269898b91",1354650894,0,0,25,3,2,1,2,0.371232326640876,TRUE,1,6428,2,FALSE,3,1069,74,1,345,1522,1725,325,1369,1554,63,71,74,0.853333333333333,0.96,1,28,FALSE,FALSE,0,"5"
"108","00d709216335b68b5eb81ae9bf726c82a079e12c",1351683468,0,0,309,311,29,19,3,0.719735697755027,TRUE,1,530425,3,FALSE,25,781466.103448276,129,2,2,1878,1879,2,1745,1746,2,1733,1734,0.000233499377334994,0.134962640099626,0.135040473225405,620,FALSE,FALSE,0,"5"
"110","00d78dac2fd2312f47f862ad3538263cca14426e",1350052420,0,0,2,0,1,1,1,0,TRUE,1,62273,4,FALSE,8,1994711,11,4,7,1237,1237,6,1100,1100,7,1102,1102,0.000779879118736596,0.107525833495808,0.107525833495808,2,FALSE,FALSE,0,"5"
"146","011f4878eabffad2430284c6d18ba66bcba6f1b7",1349160758,0,0,1,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,2,FALSE,FALSE,0,"5"
"149","012527ba91ab7688d20c27755ae1112f5113a65f",1352709546,0,0,53,20,5,2,3,0.91969025638107,TRUE,2,44543,2,FALSE,3,325820.8,37,1,50,1333,1356,49,1196,1219,12,34,37,0.342105263157895,0.921052631578947,1,73,FALSE,FALSE,0,"5"
"155","013061630c8076682f5db098821d18cf6a1c22a6",1354657489,0,0,104,8,2,2,2,0.851034066203606,TRUE,1,44931,3,FALSE,3,17475922.5,4,4,41,1693,1693,41,1532,1532,38,1416,1416,0.00295365040896698,0.107315964859134,0.107315964859134,112,FALSE,FALSE,0,"5"
"156","013098cae859222e95920246894009467e9e0dc3",1350385010,0,0,87,90,7,2,7,0.440423424512387,TRUE,2,6344,3,FALSE,2,1522.28571428571,15,1,1197,175,1347,1075,162,1213,15,16,16,0.941176470588235,1,1,177,FALSE,FALSE,0,"5"
"170","01485457c9a5da3f1121015afd25bb53af77662e",1353928256,0,0,26,16,10,6,2,0.883438576048001,TRUE,1,12,0,TRUE,1,1628.8,3,1,304,304,304,285,285,285,3,3,3,1,1,1,42,FALSE,FALSE,0,"5"
"183","0156de8c1aab48e43a762fb034c3f885ff2b6efe",1348755040,0,0,22,13,2,1,1,0.422000516883153,TRUE,2,592131,5,FALSE,4,287642,13,2,128,23,139,128,23,139,116,23,127,0.0116580310880829,0.00239139099242726,0.0127540852929454,35,FALSE,FALSE,0,"5"
"202","0189315c8c990a53db4579b2c8b1f36e14d9555c",1348735424,1,0,4,2,2,1,1,0.650022421648354,TRUE,1,27942,1,FALSE,18,595419.5,68,2,290,1360,1360,273,1311,1311,220,1049,1049,0.022064696485623,0.104832268370607,0.104832268370607,6,TRUE,FALSE,0.166666666666667,"5"
"206","018af32fc2d902ff47482d0501195f7e0739cdcf",1355233430,0,0,9,9,2,1,2,0.309543429150325,TRUE,3,75820,3,FALSE,3,12355,82,1,371,1564,1776,351,1407,1600,70,78,82,0.855421686746988,0.951807228915663,1,18,FALSE,FALSE,0,"5"
"211","01928c91ff0ae76cdb02f50af3c62368e28cafb6",1353978348,0,1,4,25,2,1,1,0.216396932451265,TRUE,1,161423,6,FALSE,8,4272134,10,3,8,1290,1296,8,1144,1150,6,1146,1151,0.000638045756995716,0.104548354753441,0.105004101722724,29,FALSE,TRUE,0,"5"
"220","019f9158e64ae24aaebb72d600ad9e90407d20ff",1355505347,0,0,2,0,1,1,1,0,TRUE,2,283407,11,FALSE,4,7447638,4,1,31,262,287,31,262,287,30,236,260,0.00274871431104806,0.0210143642489803,0.023142401134953,2,FALSE,FALSE,0,"5"
"223","01a985ac5bcc843ef44091d7f272a7c10bee989c",1348223295,0,1,1,3,1,1,1,0,TRUE,2,384595,2,FALSE,13,75174,30,2,42,316,316,40,286,286,32,174,174,0.00774102744546094,0.0410509031198686,0.0410509031198686,4,FALSE,TRUE,0,"5"
"226","01b4b7f917c615653d36af7e132986ccb00c6522",1355340402,0,0,2,2,1,1,1,0,TRUE,2,9632564,3,FALSE,1,216611,4,3,102,856,856,100,834,834,47,308,308,0.0101802757158006,0.0655355249204666,0.0655355249204666,4,FALSE,FALSE,0,"5"
"244","01d5c6c949e3cc6e83a7e4ad91c9336fd8bca82f",1351177803,0,0,41,1,1,1,1,0,TRUE,1,607278,1,FALSE,1,1299513,2,2,843,1166,1166,724,990,990,8,8,8,0.128571428571429,0.128571428571429,0.128571428571429,42,FALSE,FALSE,0,"5"
"265","020196d16b6c25e16bf80483f08e0007a27eab13",1351877715,0,0,1,1,1,1,1,0,TRUE,2,10418,3,FALSE,7,276475,11,1,106,163,229,106,161,227,102,90,156,0.00971331572991324,0.00858166729536024,0.0148057336854017,2,FALSE,FALSE,0,"5"
"268","020dc5e140e0239868135f181267aaa449202b89",1350996530,0,0,1,1,1,1,1,0,TRUE,1,7803,2,FALSE,7,2252,11,2,403,453,453,361,408,408,110,119,119,0.0247657295850067,0.0267737617135207,0.0267737617135207,2,FALSE,FALSE,0,"5"
"284","022b31497b02e516ec35ac7652352d79f244cc16",1352479780,0,0,242,0,3,1,1,0.913058097807462,TRUE,3,415706,3,FALSE,0,0,0,4,105,1401,1401,102,1315,1315,88,1088,1088,0.00829914211115255,0.101547929876912,0.101547929876912,242,FALSE,FALSE,0,"5"
"299","0241b0e39c4ac259c2336d074f1fa488d0e0ebcc",1355326515,0,0,12,12,13,4,2,0.709595286965784,TRUE,4,7076,4,FALSE,9,2480478,43,1,19,182,190,19,177,185,16,140,148,0.00151151418155953,0.0125366764470525,0.0132479772383747,24,FALSE,FALSE,0,"5"
"308","02549ed219163413c9d7b2d1f28df13d6bcbe6c0",1348070772,0,0,8,2,4,1,1,0.985475297227334,TRUE,3,2301754,22,FALSE,16,13063,55,3,27,1973,1991,27,1859,1877,24,1662,1678,0.00252857287347021,0.168200667543239,0.16981895418226,10,FALSE,FALSE,0,"5"
"322","026eee3c2b7e68d3ef3a6c4b585497aa1b033fa2",1352387961,0,0,10,7,4,1,1,0.851692449655146,TRUE,1,360272,1,FALSE,4,4248922,7,2,1255,1357,1357,1173,1272,1272,3,3,3,0.133333333333333,0.133333333333333,0.133333333333333,17,FALSE,FALSE,0,"5"
"325","027168168cb94ed4521816dc98ffcae4268d555a",1354012719,0,1,3,1,1,1,1,0,TRUE,1,35153,1,FALSE,46,331776,173,2,208,213,213,206,211,211,118,123,123,0.0108408490480095,0.0112963469071695,0.0112963469071695,4,FALSE,TRUE,0,"5"
"344","029cc40c2ac2f6f1013020f6af5e63b46a7a8317",1351963079,0,0,44,1,2,2,2,0.970950594454669,TRUE,5,1160002,14,FALSE,21,1399733,81,2,588,1111,1111,560,1080,1080,577,1076,1076,0.0456916996047431,0.0851383399209486,0.0851383399209486,45,FALSE,FALSE,0,"5"
