"","commit_id","author_date","bugcount","fixcount","la","ld","nf","nd","ns","ent","revd","nrev","rtime","hcmt","self","ndev","age","nuc","app","aexp","rexp","oexp","arexp","rrexp","orexp","asexp","rsexp","osexp","asawr","rsawr","osawr","churn","buggy","fix","bugdens","strata"
"1","000025ca1ecabe363934bdc8794b01ffb926af66",1351855558,0,0,2,0,1,1,1,0,TRUE,3,18903,2,FALSE,12,1479074,25,1,431,883,1038,423,817,968,59,82,130,0.0132187706543291,0.018285966071822,0.0288609825952853,2,FALSE,FALSE,0,"2"
"19","0026b80cd2a484ad9d685ff5a4f89e6c9815f913",1342613566,0,0,41,27,3,1,1,0.861487256531131,TRUE,12,452275,24,FALSE,15,14285,22,5,118,2685,2685,118,2649,2649,111,2152,2152,0.0126739843838407,0.243634717664366,0.243634717664366,68,FALSE,FALSE,0,"2"
"27","0037bef09ca77c5ae4d20bd09294ba1d57537e09",1351678424,0,0,1,2,1,1,1,0,TRUE,1,19176057,1,FALSE,2,46,3,3,874,1031,1031,809,963,963,405,509,509,0.0384980087236867,0.048359567608572,0.048359567608572,3,FALSE,FALSE,0,"2"
"31","003d294cd6cd0567a24cddb7e27ba5880fd2a599",1340717537,0,0,5,8,2,1,1,0.619382194678764,TRUE,1,24762,2,FALSE,12,162,43,3,578,1757,1757,564,1742,1742,172,177,177,0.920212765957447,0.946808510638298,0.946808510638298,13,FALSE,FALSE,0,"2"
"49","006b620ef9390e9396c69db74e31785b04a5d2d6",1342600676,0,0,1,1,1,1,1,0,TRUE,1,55111,2,FALSE,3,6191288,7,2,205,1139,1139,197,1124,1124,100,848,848,0.0114382785956965,0.0961494903737259,0.0961494903737259,2,FALSE,FALSE,0,"2"
"53","007204544c4fd8c75b6c61d240f203a9cabc7591",1341220796,0,0,13,4,1,1,1,0,TRUE,1,35473,2,FALSE,7,2399019,13,3,357,953,953,357,945,945,297,828,828,0.0351042525621392,0.0976557898456826,0.0976557898456826,17,FALSE,FALSE,0,"2"
"58","0077b1e3a07cc3ea49fde3f938d59b44579f043d",1348492820,0,0,2,0,1,1,1,0,TRUE,1,31641,5,FALSE,3,435111,5,2,81,1650,1650,79,1630,1630,45,1413,1413,0.00461615654791771,0.141896638233818,0.141896638233818,2,FALSE,FALSE,0,"2"
"66","008e5ba61a68846ad29c65a2fe10b8c19c74f6eb",1349703613,0,0,157,33,5,3,2,0.905652107078628,TRUE,1,177201,1,FALSE,35,1645904,77,2,138,942,942,138,838,838,133,911,911,0.0110606685926537,0.0752785802723896,0.0752785802723896,190,FALSE,FALSE,0,"2"
"67","008e910249fa144408dc0d934e6c274269898b91",1354650894,0,0,25,3,2,1,2,0.371232326640876,TRUE,1,6428,2,FALSE,3,1069,74,1,345,1522,1725,325,1369,1554,63,71,74,0.853333333333333,0.96,1,28,FALSE,FALSE,0,"2"
"79","00a201aa3fcca045eb7e2217b73505e041eaf4c2",1343034207,0,0,13,1,6,1,1,0.975503759006109,TRUE,1,10259,1,FALSE,2,15650736,5,2,648,1579,1579,626,1550,1550,8,40,40,0.0223325062034739,0.101736972704715,0.101736972704715,14,FALSE,FALSE,0,"2"
"93","00bafafbee3db66738ad5e96fcc69a480adc7428",1341837563,0,0,23,4,1,1,1,0,TRUE,1,336536,3,FALSE,4,10259780,13,2,917,1191,1191,913,1177,1177,734,985,985,0.0848925848925849,0.113883113883114,0.113883113883114,27,FALSE,FALSE,0,"2"
"100","00c8a43632b2b28421d7efc20e46b44a36e36134",1343217323,0,0,5,125,2,1,1,0.302515746788995,TRUE,2,71376,5,FALSE,10,650494,26,3,998,1208,2138,988,1196,2116,774,921,1634,0.0864955357142857,0.102901785714286,0.182477678571429,130,FALSE,FALSE,0,"2"
"108","00d709216335b68b5eb81ae9bf726c82a079e12c",1351683468,0,0,309,311,29,19,3,0.719735697755027,TRUE,1,530425,3,FALSE,25,781466.103448276,129,2,2,1878,1879,2,1745,1746,2,1733,1734,0.000233499377334994,0.134962640099626,0.135040473225405,620,FALSE,FALSE,0,"2"
"109","00d782ea94b36cb2edbc60697ce63c63a758b8ed",1346829663,0,0,1,7,2,1,1,0.543564443199596,TRUE,1,6962,2,FALSE,1,4111285,2,1,752,11,763,722,11,733,334,11,345,0.0346038632372689,0.00123954136969321,0.035740109492821,8,FALSE,FALSE,0,"2"
"110","00d78dac2fd2312f47f862ad3538263cca14426e",1350052420,0,0,2,0,1,1,1,0,TRUE,1,62273,4,FALSE,8,1994711,11,4,7,1237,1237,6,1100,1100,7,1102,1102,0.000779879118736596,0.107525833495808,0.107525833495808,2,FALSE,FALSE,0,"2"
"132","0102f34f1ebe91aaff6fb2edc83a7ebf7ffb4d1e",1346688377,0,0,40,17,3,2,2,0.836268352912792,TRUE,6,126361,12,FALSE,22,745028,64,4,3,3217,3220,2,3088,3090,3,3055,3058,0.000348280365694384,0.266086199390509,0.26634740966478,57,FALSE,FALSE,0,"2"
"133","010398c9b013fdad0580fcebd61c42aa73a6b346",1340155912,2,0,72,3,13,1,1,0.74552379717315,TRUE,1,412251,3,FALSE,37,477172.230769231,150,2,30,564,577,30,551,564,29,290,303,0.00364963503649635,0.0354014598540146,0.0369829683698297,75,TRUE,FALSE,0.0266666666666667,"2"
"137","0108484908c1fb7bc49938ac39080effa2e6ac72",1342653398,0,0,2,2,1,1,1,0,TRUE,1,50908,2,FALSE,2,15267554,4,1,27,386,406,27,375,395,26,250,269,0.00305188199389624,0.0283711992765909,0.0305188199389624,4,FALSE,FALSE,0,"2"
"143","01173fd0c09e51ca949df51fac2fa7e439e466d1",1341277442,0,0,21,1,3,2,2,0.691369830202511,TRUE,2,23031,2,FALSE,15,1747412,19,2,70,728,728,70,725,725,68,720,720,0.00678933385811276,0.0709436190101348,0.0709436190101348,22,FALSE,FALSE,0,"2"
"145","011e151c4e010793a004303c67e0df1aa002dfe2",1343393460,0,0,46,23,21,3,1,0.990285649671236,TRUE,1,3616,2,FALSE,20,673429.523809524,99,1,33,216,246,33,212,242,23,105,126,0.00266400266400266,0.0117660117660118,0.0140970140970141,69,FALSE,FALSE,0,"2"
"146","011f4878eabffad2430284c6d18ba66bcba6f1b7",1349160758,0,0,1,1,1,1,1,0,FALSE,NA,NA,NA,NA,0,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,0,2,FALSE,FALSE,0,"2"
"147","0123e47e1507000fc13027c575608879e13fe2ba",1344848067,0,0,2,2,2,1,1,1,TRUE,1,31890,2,FALSE,1,17465513,3,3,503,1545,1545,502,1515,1515,13,47,47,0.0328638497652582,0.112676056338028,0.112676056338028,4,FALSE,FALSE,0,"2"
"149","012527ba91ab7688d20c27755ae1112f5113a65f",1352709546,0,0,53,20,5,2,3,0.91969025638107,TRUE,2,44543,2,FALSE,3,325820.8,37,1,50,1333,1356,49,1196,1219,12,34,37,0.342105263157895,0.921052631578947,1,73,FALSE,FALSE,0,"2"
"155","013061630c8076682f5db098821d18cf6a1c22a6",1354657489,0,0,104,8,2,2,2,0.851034066203606,TRUE,1,44931,3,FALSE,3,17475922.5,4,4,41,1693,1693,41,1532,1532,38,1416,1416,0.00295365040896698,0.107315964859134,0.107315964859134,112,FALSE,FALSE,0,"2"
"156","013098cae859222e95920246894009467e9e0dc3",1350385010,0,0,87,90,7,2,7,0.440423424512387,TRUE,2,6344,3,FALSE,2,1522.28571428571,15,1,1197,175,1347,1075,162,1213,15,16,16,0.941176470588235,1,1,177,FALSE,FALSE,0,"2"
"165","0142b112698a2564ae5ae4427143e0bba19b722b",1341897273,0,0,4,20,1,1,1,0,TRUE,1,123758,1,FALSE,16,342540,79,2,411,964,964,407,957,957,333,819,819,0.0385147601476015,0.0945571955719557,0.0945571955719557,24,FALSE,FALSE,0,"2"
"170","01485457c9a5da3f1121015afd25bb53af77662e",1353928256,0,0,26,16,10,6,2,0.883438576048001,TRUE,1,12,0,TRUE,1,1628.8,3,1,304,304,304,285,285,285,3,3,3,1,1,1,42,FALSE,FALSE,0,"2"
"172","014ae2ad04cb0d42b95fa19ff3c007591256d3d4",1347279041,0,1,1,3,2,2,2,0.811278124459133,TRUE,1,78996,2,FALSE,10,256286,19,3,263,1444,1444,240,1337,1337,260,1406,1406,0.022459340848464,0.121073917907237,0.121073917907237,4,FALSE,TRUE,0,"2"
"183","0156de8c1aab48e43a762fb034c3f885ff2b6efe",1348755040,0,0,22,13,2,1,1,0.422000516883153,TRUE,2,592131,5,FALSE,4,287642,13,2,128,23,139,128,23,139,116,23,127,0.0116580310880829,0.00239139099242726,0.0127540852929454,35,FALSE,FALSE,0,"2"
"184","015a5e0dcad0bca55d10822f6300b77a95fb69d6",1345563363,0,0,5,3,1,1,1,0,TRUE,1,66412,4,FALSE,26,2261555,66,1,727,1067,1707,692,1030,1636,667,940,1523,0.0704715687308788,0.0992720751134086,0.160776453212364,8,FALSE,FALSE,0,"2"
"192","016695c7c79b05392daa09c1b9e07417f764e909",1341439421,0,0,28,13,2,1,1,0.712064054890548,TRUE,1,299247,7,FALSE,7,2752,25,4,490,2634,2634,489,2612,2612,396,1723,1723,0.0464001870032726,0.201496026180458,0.201496026180458,41,FALSE,FALSE,0,"2"
"202","0189315c8c990a53db4579b2c8b1f36e14d9555c",1348735424,1,0,4,2,2,1,1,0.650022421648354,TRUE,1,27942,1,FALSE,18,595419.5,68,2,290,1360,1360,273,1311,1311,220,1049,1049,0.022064696485623,0.104832268370607,0.104832268370607,6,TRUE,FALSE,0.166666666666667,"2"
"206","018af32fc2d902ff47482d0501195f7e0739cdcf",1355233430,0,0,9,9,2,1,2,0.309543429150325,TRUE,3,75820,3,FALSE,3,12355,82,1,371,1564,1776,351,1407,1600,70,78,82,0.855421686746988,0.951807228915663,1,18,FALSE,FALSE,0,"2"
"208","018cd808fd8dbe5ccd88021d50b6b16162ab0631",1341233395,1,0,3,1,1,1,1,0,TRUE,1,14619,0,TRUE,4,613445,7,1,230,230,230,230,230,230,190,190,190,0.0224838140082401,0.0224838140082401,0.0224838140082401,4,TRUE,FALSE,0.25,"2"
"211","01928c91ff0ae76cdb02f50af3c62368e28cafb6",1353978348,0,1,4,25,2,1,1,0.216396932451265,TRUE,1,161423,6,FALSE,8,4272134,10,3,8,1290,1296,8,1144,1150,6,1146,1151,0.000638045756995716,0.104548354753441,0.105004101722724,29,FALSE,TRUE,0,"2"
"219","019c6d6628c496508c07d0fdd8674218985b9c0e",1341934307,0,0,4,4,2,1,1,1,TRUE,1,628943,4,FALSE,3,4085746,5,3,38,1015,1031,38,992,1008,36,632,648,0.00425678785089738,0.0728255867464335,0.0746663598711459,8,FALSE,FALSE,0,"2"
"220","019f9158e64ae24aaebb72d600ad9e90407d20ff",1355505347,0,0,2,0,1,1,1,0,TRUE,2,283407,11,FALSE,4,7447638,4,1,31,262,287,31,262,287,30,236,260,0.00274871431104806,0.0210143642489803,0.023142401134953,2,FALSE,FALSE,0,"2"
"223","01a985ac5bcc843ef44091d7f272a7c10bee989c",1348223295,0,1,1,3,1,1,1,0,TRUE,2,384595,2,FALSE,13,75174,30,2,42,316,316,40,286,286,32,174,174,0.00774102744546094,0.0410509031198686,0.0410509031198686,4,FALSE,TRUE,0,"2"
"226","01b4b7f917c615653d36af7e132986ccb00c6522",1355340402,0,0,2,2,1,1,1,0,TRUE,2,9632564,3,FALSE,1,216611,4,3,102,856,856,100,834,834,47,308,308,0.0101802757158006,0.0655355249204666,0.0655355249204666,4,FALSE,FALSE,0,"2"
"244","01d5c6c949e3cc6e83a7e4ad91c9336fd8bca82f",1351177803,0,0,41,1,1,1,1,0,TRUE,1,607278,1,FALSE,1,1299513,2,2,843,1166,1166,724,990,990,8,8,8,0.128571428571429,0.128571428571429,0.128571428571429,42,FALSE,FALSE,0,"2"
"265","020196d16b6c25e16bf80483f08e0007a27eab13",1351877715,0,0,1,1,1,1,1,0,TRUE,2,10418,3,FALSE,7,276475,11,1,106,163,229,106,161,227,102,90,156,0.00971331572991324,0.00858166729536024,0.0148057336854017,2,FALSE,FALSE,0,"2"
"268","020dc5e140e0239868135f181267aaa449202b89",1350996530,0,0,1,1,1,1,1,0,TRUE,1,7803,2,FALSE,7,2252,11,2,403,453,453,361,408,408,110,119,119,0.0247657295850067,0.0267737617135207,0.0267737617135207,2,FALSE,FALSE,0,"2"
"271","02176c538e7eb8527e6d079447e4e8194c63a231",1346845647,0,0,1,1,1,1,1,0,TRUE,1,223390,3,FALSE,5,3719574,20,2,385,1792,1792,372,1765,1765,322,1545,1545,0.0333161423414131,0.159463641052089,0.159463641052089,2,FALSE,FALSE,0,"2"
"284","022b31497b02e516ec35ac7652352d79f244cc16",1352479780,0,0,242,0,3,1,1,0.913058097807462,TRUE,3,415706,3,FALSE,0,0,0,4,105,1401,1401,102,1315,1315,88,1088,1088,0.00829914211115255,0.101547929876912,0.101547929876912,242,FALSE,FALSE,0,"2"
"286","022e3a358dcc6815d28a5103eb6562d4dc045a7c",1345714665,0,0,8,4,1,1,1,0,TRUE,2,22297,4,FALSE,18,426749,48,3,526,1259,1259,525,1247,1247,425,1040,1040,0.044832666806988,0.109555882972006,0.109555882972006,12,FALSE,FALSE,0,"2"
"288","022f8ebd1387623c5d524c7dc71ae3237ff05d81",1342441788,0,0,18,57,7,1,1,0.662217153471009,TRUE,2,368210,3,FALSE,12,1498,42,3,627,1575,1575,606,1548,1548,196,202,202,0.924882629107981,0.953051643192488,0.953051643192488,75,FALSE,FALSE,0,"2"
